,deposit,stock,label,PREDICT
768,1500000000,73000000,diamond,diamond
769,1880000000,77000000,vip,vip
770,1900000000,66000000,vip,vip
771,1380000000,40000000,normal,normal
772,1670000000,40000000,diamond,diamond
773,1730000000,68000000,diamond,diamond
774,1350000000,57000000,normal,normal
775,1560000000,42000000,normal,normal
776,1440000000,65000000,diamond,diamond
777,1760000000,77000000,vip,vip
778,1360000000,45000000,normal,normal
779,1600000000,53000000,diamond,diamond
780,1300000000,51000000,normal,normal
781,1480000000,37000000,normal,normal
782,1670000000,55000000,diamond,diamond
783,1750000000,72000000,diamond,diamond
784,1490000000,56000000,diamond,diamond
785,1780000000,38000000,diamond,diamond
786,1890000000,70000000,vip,vip
787,1920000000,57000000,diamond,diamond
788,1210000000,77000000,normal,normal
789,1580000000,79000000,diamond,diamond
790,1200000000,74000000,normal,normal
791,1650000000,69000000,diamond,diamond
792,1430000000,52000000,normal,normal
793,1320000000,55000000,normal,normal
794,1340000000,59000000,normal,normal
795,1600000000,65000000,diamond,diamond
796,1370000000,71000000,diamond,diamond
797,1900000000,65000000,vip,vip
798,1490000000,52000000,diamond,diamond
799,1470000000,57000000,diamond,diamond
800,1430000000,75000000,diamond,diamond
801,1200000000,78000000,normal,normal
802,1790000000,53000000,diamond,diamond
803,1300000000,71000000,diamond,diamond
804,1360000000,48000000,normal,normal
805,1560000000,41000000,normal,normal
806,1350000000,74000000,diamond,diamond
807,1390000000,45000000,normal,normal
808,1990000000,47000000,diamond,diamond
809,1870000000,52000000,diamond,diamond
810,1410000000,71000000,diamond,diamond
811,1200000000,71000000,normal,normal
812,1210000000,37000000,normal,normal
813,1800000000,74000000,vip,vip
814,1690000000,44000000,diamond,diamond
815,1850000000,38000000,diamond,diamond
816,1930000000,77000000,vip,vip
817,1680000000,59000000,diamond,diamond
818,1960000000,41000000,diamond,diamond
819,1880000000,41000000,diamond,diamond
820,1240000000,66000000,normal,normal
821,1400000000,36000000,normal,normal
822,1430000000,56000000,normal,normal
823,1880000000,70000000,vip,vip
824,1510000000,35000000,normal,normal
825,1670000000,53000000,diamond,diamond
826,1910000000,37000000,diamond,diamond
827,1950000000,72000000,vip,vip
828,1560000000,56000000,diamond,diamond
829,1790000000,35000000,diamond,diamond
830,1410000000,40000000,normal,normal
831,1960000000,49000000,diamond,diamond
832,1390000000,57000000,normal,normal
833,1550000000,53000000,diamond,diamond
834,1950000000,79000000,vip,vip
835,1590000000,61000000,diamond,diamond
836,1420000000,40000000,normal,normal
837,1330000000,68000000,diamond,diamond
838,1970000000,43000000,diamond,diamond
839,1790000000,49000000,diamond,diamond
840,1500000000,58000000,diamond,diamond
841,1400000000,71000000,diamond,diamond
842,1540000000,40000000,normal,normal
843,1460000000,54000000,normal,normal
844,1620000000,70000000,diamond,diamond
845,1430000000,79000000,diamond,diamond
846,1530000000,43000000,normal,normal
847,1800000000,51000000,diamond,diamond
848,1810000000,45000000,diamond,diamond
849,1890000000,61000000,diamond,diamond
850,1790000000,57000000,diamond,diamond
851,1410000000,67000000,diamond,diamond
852,1790000000,47000000,diamond,diamond
853,1250000000,35000000,normal,normal
854,1600000000,48000000,diamond,diamond
855,1900000000,43000000,diamond,diamond
856,1240000000,77000000,diamond,diamond
857,1400000000,73000000,diamond,diamond
858,1270000000,39000000,normal,normal
859,1350000000,67000000,diamond,diamond
860,1270000000,59000000,normal,normal
861,1490000000,52000000,diamond,diamond
862,1320000000,70000000,diamond,diamond
863,1460000000,48000000,normal,normal
864,1500000000,37000000,normal,normal
865,1520000000,70000000,diamond,diamond
866,1480000000,39000000,normal,normal
867,1200000000,36000000,normal,normal
868,1440000000,48000000,normal,normal
869,1620000000,70000000,diamond,diamond
870,1260000000,59000000,normal,normal
871,1510000000,36000000,normal,normal
872,1610000000,46000000,diamond,diamond
873,1470000000,79000000,diamond,diamond
874,1450000000,35000000,normal,normal
875,1750000000,54000000,diamond,diamond
876,1530000000,59000000,diamond,diamond
877,1440000000,45000000,normal,normal
878,1480000000,35000000,normal,diamond
879,1410000000,54000000,normal,normal
880,1810000000,38000000,diamond,diamond
881,1690000000,51000000,diamond,diamond
882,1990000000,36000000,diamond,diamond
883,1990000000,56000000,vip,vip
884,1300000000,56000000,normal,normal
885,1960000000,58000000,vip,vip
886,1840000000,45000000,diamond,diamond
887,1490000000,53000000,diamond,diamond
888,1520000000,62000000,diamond,diamond
889,1220000000,39000000,normal,normal
890,1680000000,73000000,diamond,diamond
891,1210000000,61000000,normal,normal
892,1410000000,67000000,diamond,diamond
893,1450000000,52000000,normal,normal
894,1790000000,52000000,diamond,diamond
895,1200000000,75000000,normal,normal
896,1880000000,70000000,vip,vip
897,1530000000,62000000,diamond,diamond
898,1310000000,65000000,normal,normal
899,1610000000,72000000,diamond,diamond
900,1230000000,75000000,normal,normal
901,1920000000,55000000,diamond,diamond
902,1940000000,53000000,diamond,diamond
903,1400000000,35000000,normal,normal
904,1500000000,65000000,diamond,diamond
905,1600000000,53000000,diamond,diamond
906,1400000000,69000000,diamond,diamond
907,1250000000,39000000,normal,normal
908,1460000000,59000000,diamond,diamond
909,1370000000,42000000,normal,normal
910,1230000000,60000000,normal,normal
911,1720000000,41000000,diamond,diamond
912,1850000000,53000000,diamond,diamond
913,1330000000,41000000,normal,normal
914,1210000000,55000000,normal,normal
915,1910000000,38000000,diamond,diamond
916,1920000000,74000000,vip,vip
917,1550000000,35000000,normal,normal
918,1510000000,44000000,normal,normal
919,1620000000,60000000,diamond,diamond
920,1460000000,37000000,normal,normal
921,1610000000,39000000,normal,normal
922,1600000000,49000000,diamond,diamond
923,1440000000,60000000,diamond,diamond
924,1600000000,50000000,diamond,diamond
925,1750000000,51000000,diamond,diamond
926,1580000000,41000000,normal,normal
927,1330000000,54000000,normal,normal
928,1560000000,49000000,diamond,diamond
929,1800000000,44000000,diamond,diamond
930,1520000000,70000000,diamond,diamond
931,1330000000,55000000,normal,normal
932,1350000000,75000000,diamond,diamond
933,1330000000,72000000,diamond,diamond
934,1390000000,37000000,normal,normal
935,1950000000,65000000,vip,vip
936,1640000000,54000000,diamond,diamond
937,1520000000,62000000,diamond,diamond
938,1790000000,62000000,diamond,diamond
939,1410000000,42000000,normal,normal
940,1390000000,75000000,diamond,diamond
941,1400000000,47000000,normal,normal
942,1290000000,40000000,normal,normal
943,1330000000,60000000,normal,normal
944,1960000000,63000000,vip,vip
945,1480000000,40000000,normal,normal
946,1210000000,78000000,normal,normal
947,1240000000,67000000,normal,normal
948,1910000000,61000000,vip,vip
949,1330000000,75000000,diamond,diamond
950,1710000000,51000000,diamond,diamond
951,1750000000,49000000,diamond,diamond
952,1940000000,66000000,vip,vip
953,1520000000,64000000,diamond,diamond
954,1860000000,72000000,vip,vip
955,1310000000,58000000,normal,normal
956,1740000000,50000000,diamond,diamond
957,1310000000,76000000,diamond,diamond
958,1370000000,75000000,diamond,diamond
959,1240000000,46000000,normal,normal
960,1260000000,44000000,normal,normal
961,1780000000,44000000,diamond,diamond
962,1900000000,59000000,diamond,diamond
963,1400000000,71000000,diamond,diamond
964,1940000000,52000000,diamond,diamond
965,1440000000,47000000,normal,normal
966,1300000000,50000000,normal,normal
967,1920000000,70000000,vip,vip
968,1310000000,66000000,normal,normal
969,1410000000,61000000,diamond,diamond
970,1480000000,79000000,diamond,diamond
971,1420000000,66000000,diamond,diamond
972,1580000000,61000000,diamond,diamond
973,1530000000,64000000,diamond,diamond
974,1420000000,51000000,normal,normal
975,1260000000,37000000,normal,normal
976,1690000000,37000000,diamond,diamond
977,1600000000,49000000,diamond,diamond
978,1360000000,47000000,normal,normal
979,1970000000,52000000,diamond,diamond
980,1870000000,44000000,diamond,diamond
981,1520000000,80000000,diamond,diamond
982,1650000000,62000000,diamond,diamond
983,1530000000,35000000,normal,normal
984,1710000000,45000000,diamond,diamond
985,1500000000,54000000,diamond,diamond
986,1420000000,42000000,normal,normal
987,1870000000,75000000,vip,vip
988,1330000000,75000000,diamond,diamond
989,1270000000,74000000,diamond,diamond
990,1300000000,77000000,diamond,diamond
991,1400000000,46000000,normal,normal
992,1460000000,44000000,normal,normal
993,1910000000,70000000,vip,vip
994,1350000000,38000000,normal,normal
995,1980000000,72000000,vip,vip
996,1430000000,47000000,normal,normal
997,1550000000,60000000,diamond,diamond
998,1240000000,52000000,normal,normal
999,1740000000,37000000,diamond,diamond
1000,1860000000,43000000,diamond,diamond
1001,1440000000,39000000,normal,normal
1002,1200000000,76000000,normal,normal
1003,1640000000,60000000,diamond,diamond
1004,1790000000,76000000,vip,vip
1005,1910000000,56000000,diamond,diamond
1006,1480000000,56000000,diamond,diamond
1007,1710000000,35000000,diamond,diamond
1008,1380000000,38000000,normal,normal
1009,1490000000,53000000,diamond,diamond
1010,1240000000,37000000,normal,normal
1011,1550000000,40000000,normal,normal
1012,1730000000,44000000,diamond,diamond
1013,1540000000,80000000,diamond,diamond
1014,1450000000,58000000,diamond,diamond
1015,1260000000,65000000,normal,normal
1016,1390000000,80000000,diamond,diamond
1017,1790000000,79000000,vip,vip
1018,1340000000,52000000,normal,normal
1019,1520000000,43000000,normal,normal
1020,1620000000,69000000,diamond,diamond
1021,1530000000,67000000,diamond,diamond
1022,1680000000,46000000,diamond,diamond
1023,1720000000,37000000,diamond,diamond
1024,1720000000,63000000,diamond,diamond
1025,1480000000,77000000,diamond,diamond
1026,1460000000,56000000,diamond,diamond
1027,1970000000,50000000,diamond,diamond
1028,1300000000,80000000,diamond,diamond
1029,1560000000,37000000,normal,normal
1030,1610000000,54000000,diamond,diamond
1031,1730000000,63000000,diamond,diamond
1032,2000000000,44000000,diamond,diamond
1033,1450000000,80000000,diamond,diamond
1034,1930000000,58000000,vip,vip
1035,2000000000,64000000,vip,vip
1036,1220000000,72000000,normal,normal
1037,1500000000,73000000,diamond,diamond
1038,1290000000,66000000,normal,normal
1039,1560000000,78000000,diamond,diamond
1040,1740000000,80000000,vip,vip
1041,1890000000,71000000,vip,vip
1042,1280000000,46000000,normal,normal
1043,1540000000,66000000,diamond,diamond
1044,1950000000,49000000,diamond,diamond
1045,1570000000,53000000,diamond,diamond
1046,1380000000,37000000,normal,normal
1047,1560000000,43000000,normal,normal
1048,1670000000,77000000,diamond,diamond
1049,1750000000,61000000,diamond,diamond
1050,1330000000,46000000,normal,normal
1051,1690000000,48000000,diamond,diamond
1052,1210000000,36000000,normal,normal
1053,1870000000,42000000,diamond,diamond
1054,1510000000,39000000,normal,normal
1055,1240000000,42000000,normal,normal
1056,1710000000,41000000,diamond,diamond
1057,1770000000,54000000,diamond,diamond
1058,1200000000,70000000,normal,normal
1059,2000000000,41000000,diamond,diamond
1060,1330000000,62000000,normal,normal
1061,1420000000,51000000,normal,normal
1062,1590000000,64000000,diamond,diamond
1063,1650000000,62000000,diamond,diamond
1064,1850000000,57000000,diamond,diamond
1065,1700000000,40000000,diamond,diamond
1066,1610000000,69000000,diamond,diamond
1067,1380000000,40000000,normal,normal
1068,1330000000,71000000,diamond,diamond
1069,1750000000,78000000,vip,vip
1070,1940000000,59000000,vip,vip
1071,1780000000,50000000,diamond,diamond
1072,1240000000,66000000,normal,normal
1073,1590000000,65000000,diamond,diamond
1074,1630000000,77000000,diamond,diamond
1075,1500000000,55000000,diamond,diamond
1076,1820000000,44000000,diamond,diamond
1077,1380000000,73000000,diamond,diamond
1078,1880000000,79000000,vip,vip
1079,1850000000,46000000,diamond,diamond
1080,1580000000,36000000,normal,normal
1081,1960000000,79000000,vip,vip
1082,1540000000,63000000,diamond,diamond
1083,1340000000,45000000,normal,normal
1084,1740000000,58000000,diamond,diamond
1085,1990000000,42000000,diamond,diamond
1086,1300000000,76000000,diamond,diamond
1087,2000000000,66000000,vip,vip
1088,1430000000,41000000,normal,diamond
1089,1990000000,50000000,diamond,diamond
1090,1610000000,61000000,diamond,diamond
1091,2000000000,41000000,diamond,diamond
1092,1570000000,44000000,diamond,diamond
1093,1580000000,78000000,diamond,diamond
1094,1490000000,73000000,diamond,diamond
1095,1600000000,79000000,diamond,diamond
1096,1410000000,54000000,normal,normal
1097,1510000000,35000000,normal,normal
1098,1310000000,73000000,diamond,diamond
1099,1570000000,35000000,normal,normal
1100,1870000000,71000000,vip,vip
1101,1960000000,72000000,vip,vip
1102,1320000000,68000000,normal,normal
1103,1750000000,47000000,diamond,diamond
1104,1290000000,77000000,diamond,diamond
1105,1570000000,74000000,diamond,diamond
1106,1740000000,53000000,diamond,diamond
1107,1270000000,66000000,normal,normal
1108,1960000000,79000000,vip,vip
1109,1680000000,63000000,diamond,diamond
1110,1540000000,77000000,diamond,diamond
1111,1970000000,63000000,vip,vip
1112,1500000000,62000000,diamond,diamond
1113,1720000000,37000000,diamond,diamond
1114,1900000000,45000000,diamond,diamond
1115,1690000000,58000000,diamond,diamond
1116,1220000000,72000000,normal,normal
1117,1400000000,68000000,diamond,diamond
1118,1270000000,70000000,normal,normal
1119,1870000000,61000000,diamond,diamond
1120,1870000000,70000000,vip,vip
1121,1420000000,72000000,diamond,diamond
1122,1770000000,66000000,diamond,diamond
1123,1210000000,48000000,normal,normal
1124,1690000000,36000000,diamond,diamond
1125,1790000000,53000000,diamond,diamond
1126,1360000000,76000000,diamond,diamond
1127,1870000000,42000000,diamond,diamond
1128,1460000000,36000000,normal,normal
1129,1490000000,71000000,diamond,diamond
1130,1260000000,48000000,normal,normal
1131,1820000000,61000000,diamond,diamond
1132,1350000000,36000000,normal,normal
1133,1230000000,41000000,normal,normal
1134,1550000000,50000000,diamond,diamond
1135,1400000000,77000000,diamond,diamond
1136,1290000000,58000000,normal,normal
1137,1330000000,46000000,normal,normal
1138,1790000000,40000000,diamond,diamond
1139,1850000000,77000000,vip,vip
1140,1750000000,54000000,diamond,diamond
1141,1810000000,59000000,diamond,diamond
1142,1870000000,57000000,diamond,diamond
1143,1800000000,55000000,diamond,diamond
1144,1570000000,35000000,normal,normal
1145,1460000000,61000000,diamond,diamond
1146,1620000000,64000000,diamond,diamond
1147,1390000000,79000000,diamond,diamond
1148,1920000000,70000000,vip,vip
1149,1340000000,50000000,normal,normal
1150,1430000000,79000000,diamond,diamond
1151,1900000000,47000000,diamond,diamond
1152,1590000000,72000000,diamond,diamond
1153,1320000000,61000000,normal,normal
1154,1220000000,43000000,normal,normal
1155,1360000000,40000000,normal,normal
1156,1780000000,67000000,diamond,diamond
1157,1320000000,45000000,normal,normal
1158,1510000000,65000000,diamond,diamond
1159,1650000000,57000000,diamond,diamond
1160,1930000000,72000000,vip,vip
1161,1760000000,46000000,diamond,diamond
1162,1320000000,59000000,normal,normal
1163,1280000000,67000000,normal,normal
1164,1780000000,74000000,vip,vip
1165,1880000000,80000000,vip,vip
1166,1460000000,63000000,diamond,diamond
1167,1430000000,41000000,normal,diamond
1168,1500000000,60000000,diamond,diamond
1169,1330000000,48000000,normal,normal
